"Id","IsDeleted","MasterRecordId","Name","Type","ParentId","BillingStreet","BillingCity","BillingState","BillingPostalCode","BillingCountry","BillingLatitude","BillingLongitude","BillingGeocodeAccuracy","ShippingStreet","ShippingCity","ShippingState","ShippingPostalCode","ShippingCountry","ShippingLatitude","ShippingLongitude","ShippingGeocodeAccuracy","Phone","Fax","AccountNumber","Website","Sic","Industry","AnnualRevenue","NumberOfEmployees","Ownership","TickerSymbol","Description","Rating","Site","OwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","Jigsaw","JigsawCompanyId","AccountSource","SicDesc","Current_Participant__c","Provider_Type__c","Org_ID__c","Primary_Email__c","Participation_Level__c","Alternate_ID__c","Primary_Address__Street__s","Primary_Address__City__s","Primary_Address__PostalCode__s","Primary_Address__StateCode__s","Primary_Address__CountryCode__s","Primary_Address__Latitude__s","Primary_Address__Longitude__s","Primary_Address__GeocodeAccuracy__s","Year_6_Milestone_Pass_Rate__c","Additional_Addresses__c","TIN_s__c","Sites__c","County_s__c","Location_Type__c","NCQA_Status__c","TI_Program_Participation__c","Clinic_NPI_s__c","Year_6_Incentive_Payment__c","DBA_Name__c","Primary_Contact__c","ACO__c","Justice_Decision__c","Competitive_Region__c","Justice_Contact_Name__c","JusticePartnerEmails__c","TI_Participation_Level__c","Current_Participant_Status__c","QIC_Attendance__c","TI_Eligibility__c"
"001Hs00003At6flIAB","0","","Spectrum- NMain","Clinic","001Hs000037iLdzIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Spectrum- NMain","shawnh@spectrumhg.org","","","636 N. Main Street, Cottonwood, AZ 86326","","","","","","","","","","860207499","","","None","None","New TI Participant","1790382455","","","Shawn Hatch","","Secondary","Cottonwood- Yavapai Probation","Bryan Prieto, Beya Thayer, Shawn Hatch, Leslie Horton","Bryan.Prieto@yavapaiaz.gov; Beya.Thayer@YavapaiAZ.Gov; Shawnh@spectrumhealthcare-group.org; Leslie.Horton@YavapaiAZ.gov","","","",""
"001Hs00003At6fmIAB","0","","Spectrum- Willow","Clinic","001Hs000037iLdzIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Spectrum- Willow","shawnh@spectrumhg.org","","","990 Willow Creek Road, Prescott, AZ 86301","","","","","","","","","","860207499","","","None","None","New TI Participant","1861048423","","","Shawn Hatch","","Secondary","Prescott/Valley- Yavapai Probation","Bryan Prieto, Beya Thayer, Shawn Hatch, Leslie Horton","Bryan.Prieto@yavapaiaz.gov; Beya.Thayer@YavapaiAZ.Gov; Shawnh@spectrumhealthcare-group.org; Leslie.Horton@YavapaiAZ.gov","","","",""
"001Hs00003At6fnIAB","0","","Terros- 23Ave","Clinic","001Hs000037iLe8IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Terros- 23Ave","jill.robinson@terros.org","","","8804 N. 23rd Avenue, Suite A01-A02, Phoenix, AZ 85021","","","","","","","","","","860252067","","","None","None","New TI Participant","1528443066","","","Jill Robinson","","Secondary","Central Maricopa- Maricopa Probation","Jason Walker","Jason.Walker@JBAZMC.Maricopa.Gov","","","",""
"001Hs00003At6foIAB","0","","Terros- 27th Ave","Clinic","001Hs000037iLe8IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Terros- 27th Ave","ray.young@terroshealth.org","","","3864 N. 27th Avenue, Phoenix, AZ 85017","","","","","","","","","","860252067","","","None","None","New TI Participant","1235590712/ 1992866834","","","Ray Young","","Primary","Central Maricopa- Maricopa Probation","Jason Walker","Jason.Walker@JBAZMC.Maricopa.Gov","","","",""
"001Hs00003At6fpIAB","0","","Terros- 51Ave","Clinic","001Hs000037iLe8IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Terros- 51Ave","jill.robinson@terros.org","","","4616 N. 51st Avenue, Suite 108, Phoenix, AZ 85031","","","","","","","","","","860252067","","","None","None","New TI Participant","1245615780","","","Jill Robinson","","Primary","Central Maricopa- Maricopa Probation","Jason Walker","Jason.Walker@JBAZMC.Maricopa.Gov","","","",""
"001Hs00003At6fqIAB","0","","Terros- Indianola","Clinic","001Hs000037iLe8IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Terros- Indianola","amanda.baran@terros.org","","","2445 W. Indianola Avenue, Phoenix, AZ 85015","","","","","","","","","","860252067","","","None","None","New TI Participant","1801362488","","","Amanda Baran","","Secondary","Central Maricopa- Maricopa Probation","Jason Walker","Jason.Walker@JBAZMC.Maricopa.Gov","","","",""
"001Hs00003At6frIAB","0","","Terros- JavelinaHC","Clinic","001Hs000037iLe8IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Terros- JavelinaHC","tiffany.zenk@terroshealth.org","","","222 E. Javelina Ave, Mesa AZ 85210","","","","","","","","","","860252067","","","None","None","New TI Participant","TBD","","","Tiffany Zenk","","Primary","E. Maricopa- Maricopa Probation","Jason Walker","Jason.Walker@JBAZMC.Maricopa.Gov","","","",""
"001Hs00003At6fsIAB","0","","Terros- McDowell","Clinic","001Hs000037iLe8IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","Terros- McDowell","amanda.chavez@terroshealth.org","","","4909 E. McDowell Road, Phoenix, AZ 85008","","","","","","","","","","860252067","","","None","None","New TI Participant","1265959951/ 1295784817","","","Amanda Chavez","","Primary","S. Central Maricopa- Maricopa Probation","Jason Walker","Jason.Walker@JBAZMC.Maricopa.Gov","","","",""
"001Hs00003At6ftIAB","0","","Terros- Olive","Clinic","001Hs000037iLe8IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","Terros- Olive","diane.robinson@terroshealth.org","","","6151-6153 W. Olive Avenue, Glendale, AZ 85302","","","","","","","","","","860252067","","","None","None","New TI Participant","1699173245/ 1174728646","","","Diane Robinson","","Primary","W. Maricopa- Maricopa Probation","Jason Walker","Jason.Walker@JBAZMC.Maricopa.Gov","","","",""
"001Hs00003At6fuIAB","0","","Terros- Priest","Clinic","001Hs000037iLe8IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","Terros- Priest","jill.robinson@terros.org","","","1642 S. Priest Drive, Suite 101, Tempe, AZ 85281","","","","","","","","","","860252067","","","None","None","New TI Participant","1972988657","","","Jill Robinson","","Secondary","S. Central Maricopa- Maricopa Probation","Jason Walker","Jason.Walker@JBAZMC.Maricopa.Gov","","","",""
"001Hs00003At6fvIAB","0","","Terros- Stapley","Clinic","001Hs000037iLe8IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","Terros- Stapley","tiffany.zenk@terroshealth.org","","","1111 S. Stapley Dr Mesa, AZ 85204","","","","","","","","","","860252067","","","None","None","New TI Participant","1467841023/ 1972135390","","","Tiffany Zenk","","Primary","E. Maricopa- Maricopa Probation","Jason Walker","Jason.Walker@JBAZMC.Maricopa.Gov","","","",""
"001Hs00003At6fwIAB","0","","The Guidance Center- Flagstaff","Clinic","001Hs000037iLe5IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","The Guidance Center- Flagstaff","amelzer@tgcaz.org","","","2187 N. Vickey St. Flagstaff, AZ 86004","","","","","","","","","","860223720","","","None","None","New TI Participant","1679563290","","","Annie Melzer","","Primary","Coconino- Coconino Probation","Sarah Douthit , Kim Musselman, Matthew Figueroa , Angeles Guzman, Sydney Ciarinello, Sandra Diehl","Sdouthit@coconino.az.gov; kmanny@coconino.az.gov; kcoons@coconino.az.gov; Kbednar@coconino.az.gov; kmusselman@coconino.az.gov; mfigueroa@coconino.az.gov; aguzman@coconino.az.gov; sciarniello@courts.az.gov; sdiehl@coconino.az.gov","","","",""
"001Hs00003At6fxIAB","0","","Valleywise Health- Avondale","Clinic","001Hs000037iLefIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","Valleywise Health- Avondale","vicki.staples@valleywisehealth.org","","","950 E. Van Buren Street, Avondale, AZ 85323","","","","","","","","","","860830701","","","None","None","New TI Participant","1982022133","","","Vicki Staples","","Primary","W. Maricopa- ADCRR","Rod McKone, Mike Percival, Joesph Hinsberg","rmckone@azadc.gov; mperciva@azadc.gov; jhinsberg@azadc.gov","","","",""
"001Hs00003At6fyIAB","0","","Valleywise Health- Mesa","Clinic","001Hs000037iLefIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","Valleywise Health- Mesa","vicki.staples@valleywisehealth.org","","","950 E. Main Street, Mesa, AZ 85203","","","","","","","","","","860830701","","","None","None","New TI Participant","1306265145","","","Vicki Staples","","Primary","E. Maricopa- ADCRR","Rod McKone, Mike Percival, Joesph Hinsberg","rmckone@azadc.gov; mperciva@azadc.gov; jhinsberg@azadc.gov","","","",""
"001Hs00003At6fzIAB","0","","Valleywise Health- Mobile","Clinic","001Hs000037iLefIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","Valleywise Health- Mobile","vicki.staples@valleywisehealth.org","","","2601 E. Roosevelt Street, Phoenix, AZ 85008","","","","","","","","","","860830701","","","None","None","New TI Participant","TBD","","","Vicki Staples","","Primary","Central Maricopa- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003At6g0IAB","0","","Valleywise Health- NorthPhoenix","Clinic","001Hs000037iLefIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","Valleywise Health- NorthPhoenix","vicki.staples@valleywisehealth.org","","","2025 W. Northern Avenue, Phoenix, AZ 85021","","","","","","","","","","860830701","","","None","None","New TI Participant","1114346962","","","Vicki Staples","","Primary","NW. Maricopa- ADCRR","Rod McKone, Mike Percival, Joesph Hinsberg","rmckone@azadc.gov; mperciva@azadc.gov; jhinsberg@azadc.gov","","","",""
"001Hs00003At6g1IAB","0","","Valleywise Health- South Central","Clinic","001Hs000037iLefIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","Valleywise Health- South Central","vicki.staples@valleywisehealth.org","","","33 W. Tamarisk Street, Phoenix, AZ 85041","","","","","","","","","","860830701","","","None","None","New TI Participant","1336568187","","","Vicki Staples","","Secondary","Central Maricopa- ADCRR","Rod McKone, Mike Percival, Joesph Hinsberg","rmckone@azadc.gov; mperciva@azadc.gov; jhinsberg@azadc.gov","","","",""
"001Hs00003B8nYsIAJ","0","","BUILDING BLOCKS COUNSELING LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSLH8IAP","2024-03-14 22:18:08","005Hs00000CSLH8IAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","JUSTICE","472097678","john@axiomcareofaz.com","","","","","","","","","","","","","472097678","","","None","None","New TI Participant","","","Axiom Care","John Wake","","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: Eligible"
"001Hs00003B9TgqIAF","0","","AXIOM/ BUILDING BLOCKS COUNSELING LLC- Phoenix","Clinic","001Hs00003B8nYsIAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-21 22:22:39","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","JUSTICE","AXIOM/ BUILDING BLOCKS COUNSELING LLC -","john@axiomcareofaz.com","","","1422 North 44th Street","Phoenix","85008","AZ","US","","","","","","204627955","","","None","None","New TI Participant","1477959872","","","","","Primary","Central Maricopa- ADCRR","Rod McKone","rmckone@azadc.gov","","","",""
"001Hs00003B9n6eIAB","0","","SEEK ARIZONA LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-28 20:50:25","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","PEDS BH","562297807","jessica@seekarizona.org","","","","","","","","","","","","","562297807","","","None","None","New TI Participant","","","","Jessica Irwin","","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs00003MeToNIAV","0","","MARIPOSA","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSLH8IAP","2024-05-23 18:17:49","005Hs00000CSLH8IAP","2024-10-09 17:09:02","005Hs00000EGF78IAH","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","JUSTICE","860524321","","","","","","","","","","","","","","","","","None","None","New TI Participant","","","MARIPOSA COMMUNITY HEALTH CENTER","","","","","","","","","",""
"001Hs00003UtcNVIAZ","0","","Compass Recovery Center","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","928-863-8703","","","","","","","","","","","","","005Hs00000EGF78IAH","2024-06-28 17:04:36","005Hs00000EGF78IAH","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","","472690666","mo@compassrecoverycenters.com","","","711 S. Granite St.","Prescott","86303","","","","","","","","","","","None","None","New TI Participant","","","","","","","","","","","","",""
"001PU00000PmjEjYAJ","0","","AHCCCS Targeted Investments Program","Other","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000EGF78IAH","2024-10-18 15:44:16","005Hs00000EGF78IAH","2024-10-18 15:44:16","005Hs00000EGF78IAH","2025-01-31 20:22:38","2025-01-31 00:00:00","","","","","0","","NA","targetedinvestments@azahcccs.gov","","","","","","","","","","","","","","","","None","None","","","","","","","","","","","","","",""
